source_product_id,source_title,source_category,recommended_product_id,recommended_title,recommended_category,similarity_score,recommended_price,recommended_rating
19197596,W,ethnic-dresses,12994772,Souchii,ethnic-dresses,0.539,1999,3.9
19197596,W,ethnic-dresses,13586840,all about you,dresses,0.538,1899,4.0
18922226,Ahalyaa,ethnic-dresses,15749780,W,ethnic-dresses,0.55,3999,4.3
18922226,Ahalyaa,ethnic-dresses,22603284,JAIPURI COLLECTION,ethnic-dresses,0.499,2899,3.9
18922226,Ahalyaa,ethnic-dresses,22583702,Mialo fashion,ethnic-dresses,0.49,2999,2.7
18922226,Ahalyaa,ethnic-dresses,10132319,Karmic Vision,ethnic-dresses,0.465,4999,3.9
18922226,Ahalyaa,ethnic-dresses,13449506,DOOR74,dresses,0.437,2399,5.0
22411344,Juniper,ethnic-dresses,21604464,Inddus,ethnic-dresses,0.545,6299,3.3
22411344,Juniper,ethnic-dresses,16197802,Vishudh,ethnic-dresses,0.523,3049,3.9
22411344,Juniper,ethnic-dresses,19197596,W,ethnic-dresses,0.52,2799,3.9
22411344,Juniper,ethnic-dresses,21990058,Rustorange,ethnic-dresses,0.502,3299,5.0
22411344,Juniper,ethnic-dresses,21979790,Vishudh,dresses,0.443,2049,3.8
19990734,VASTRAMAY,ethnic-dresses,15749780,W,ethnic-dresses,0.672,3999,4.3
19990734,VASTRAMAY,ethnic-dresses,22603284,JAIPURI COLLECTION,ethnic-dresses,0.491,2899,3.9
19990734,VASTRAMAY,ethnic-dresses,22583702,Mialo fashion,ethnic-dresses,0.48,2999,2.7
19990734,VASTRAMAY,ethnic-dresses,13649832,all about you,dresses,0.439,1999,4.3
19990734,VASTRAMAY,ethnic-dresses,21990058,Rustorange,ethnic-dresses,0.437,3299,5.0
10127829,Geroo Jaipur,ethnic-dresses,10132319,Karmic Vision,ethnic-dresses,0.384,4999,3.9
10127829,Geroo Jaipur,ethnic-dresses,18997222,IRIDAA JAIPUR,kurta-sets,0.362,3999,2.3
10127829,Geroo Jaipur,ethnic-dresses,21653646,ONLY,dresses,0.362,3299,4.6
10127829,Geroo Jaipur,ethnic-dresses,15749780,W,ethnic-dresses,0.361,3999,4.3
10127829,Geroo Jaipur,ethnic-dresses,17976710,MANGO,tops,0.36,3590,4.1
10132319,Karmic Vision,ethnic-dresses,13449506,DOOR74,dresses,0.667,2399,5.0
10132319,Karmic Vision,ethnic-dresses,16197802,Vishudh,ethnic-dresses,0.658,3049,3.9
10132319,Karmic Vision,ethnic-dresses,15736838,U&F,dresses,0.642,1999,3.8
10132319,Karmic Vision,ethnic-dresses,15749780,W,ethnic-dresses,0.593,3999,4.3
10132319,Karmic Vision,ethnic-dresses,22603284,JAIPURI COLLECTION,ethnic-dresses,0.589,2899,3.9
13404948,YASH GALLERY,ethnic-dresses,21653646,ONLY,dresses,0.555,3299,4.6
13404948,YASH GALLERY,ethnic-dresses,15749780,W,ethnic-dresses,0.525,3999,4.3
13404948,YASH GALLERY,ethnic-dresses,21990058,Rustorange,ethnic-dresses,0.522,3299,5.0
13404948,YASH GALLERY,ethnic-dresses,12994772,Souchii,ethnic-dresses,0.495,1999,3.9
13404948,YASH GALLERY,ethnic-dresses,13649832,all about you,dresses,0.485,1999,4.3
12994772,Souchii,ethnic-dresses,21653646,ONLY,dresses,0.637,3299,4.6
12994772,Souchii,ethnic-dresses,21990058,Rustorange,ethnic-dresses,0.57,3299,5.0
12994772,Souchii,ethnic-dresses,19213200,Label Ritu Kumar,dresses,0.54,5200,4.8
12994772,Souchii,ethnic-dresses,19197596,W,ethnic-dresses,0.539,2799,3.9
12994772,Souchii,ethnic-dresses,21979790,Vishudh,dresses,0.501,2049,3.8
13355452,Rangriti,ethnic-dresses,13404948,YASH GALLERY,ethnic-dresses,0.46,3899,4.1
13355452,Rangriti,ethnic-dresses,13382036,plusS,dresses,0.459,1899,4.2
13355452,Rangriti,ethnic-dresses,13586818,all about you,dresses,0.452,1899,4.0
13355452,Rangriti,ethnic-dresses,15749780,W,ethnic-dresses,0.418,3999,4.3
13355452,Rangriti,ethnic-dresses,12994772,Souchii,ethnic-dresses,0.412,1999,3.9
13405888,Saanjh,ethnic-dresses,13467444,Sugr,dresses,0.793,899,3.8
13405888,Saanjh,ethnic-dresses,22622806,HERE&NOW,dresses,0.626,2999,4.0
13405888,Saanjh,ethnic-dresses,21992820,PANIT,ethnic-dresses,0.583,7999,4.4
13405888,Saanjh,ethnic-dresses,15741088,Ashnaina,ethnic-dresses,0.573,1799,4.1
13405888,Saanjh,ethnic-dresses,13558254,Tokyo Talkies,dresses,0.546,1349,4.1
22603284,JAIPURI COLLECTION,ethnic-dresses,15749780,W,ethnic-dresses,0.765,3999,4.3
22603284,JAIPURI COLLECTION,ethnic-dresses,22583702,Mialo fashion,ethnic-dresses,0.669,2999,2.7
22603284,JAIPURI COLLECTION,ethnic-dresses,16197802,Vishudh,ethnic-dresses,0.646,3049,3.9
22603284,JAIPURI COLLECTION,ethnic-dresses,18977246,AURELIA,dresses,0.62,4299,4.1
22603284,JAIPURI COLLECTION,ethnic-dresses,10132319,Karmic Vision,ethnic-dresses,0.589,4999,3.9
22583702,Mialo fashion,ethnic-dresses,15749780,W,ethnic-dresses,0.678,3999,4.3
22583702,Mialo fashion,ethnic-dresses,22603284,JAIPURI COLLECTION,ethnic-dresses,0.669,2899,3.9
22583702,Mialo fashion,ethnic-dresses,21990058,Rustorange,ethnic-dresses,0.58,3299,5.0
22583702,Mialo fashion,ethnic-dresses,16197802,Vishudh,ethnic-dresses,0.531,3049,3.9
22583702,Mialo fashion,ethnic-dresses,13405888,Saanjh,ethnic-dresses,0.518,1969,4.0
15787112,Mamaearth,face-moisturisers,10075857,Organic Harvest,face-moisturisers,0.679,845,3.7
15787112,Mamaearth,face-moisturisers,18584192,7 DAYS,hair-cream-and-mask,0.475,499,4.5
15787112,Mamaearth,face-moisturisers,17341550,TIED RIBBONS,showpieces,0.398,2499,0.0
15787112,Mamaearth,face-moisturisers,12926546,natural vibes,face-wash-and-cleanser,0.384,449,4.8
15787112,Mamaearth,face-moisturisers,14487194,Lotus Botanicals,shampoo-and-conditioner,0.285,495,4.0
10075857,Organic Harvest,face-moisturisers,15787112,Mamaearth,face-moisturisers,0.679,319,4.3
10075857,Organic Harvest,face-moisturisers,17341550,TIED RIBBONS,showpieces,0.443,2499,0.0
10075857,Organic Harvest,face-moisturisers,12926546,natural vibes,face-wash-and-cleanser,0.404,449,4.8
10075857,Organic Harvest,face-moisturisers,18584192,7 DAYS,hair-cream-and-mask,0.344,499,4.5
10075857,Organic Harvest,face-moisturisers,12994772,Souchii,ethnic-dresses,0.217,1999,3.9
12926546,natural vibes,face-wash-and-cleanser,10075857,Organic Harvest,face-moisturisers,0.404,845,3.7
12926546,natural vibes,face-wash-and-cleanser,15787112,Mamaearth,face-moisturisers,0.384,319,4.3
12926546,natural vibes,face-wash-and-cleanser,17341550,TIED RIBBONS,showpieces,0.288,2499,0.0
12926546,natural vibes,face-wash-and-cleanser,17178948,FOREVER 21,tops,0.286,1049,4.4
12926546,natural vibes,face-wash-and-cleanser,1376949,F Gear,backpacks,0.238,1675,4.4
18299664,Bata,flats,19974396,FORVELA,flats,0.915,999,3.9
18299664,Bata,flats,21866528,SAPATOS,flats,0.826,999,0.0
18299664,Bata,flats,21928414,Clarks,flats,0.717,3499,4.0
18299664,Bata,flats,22413952,Styli,flats,0.716,1599,0.0
18299664,Bata,flats,13596626,Anouk,flats,0.598,2299,4.3
19974396,FORVELA,flats,18299664,Bata,flats,0.915,1199,3.8
19974396,FORVELA,flats,21866528,SAPATOS,flats,0.905,999,0.0
19974396,FORVELA,flats,22413952,Styli,flats,0.784,1599,0.0
19974396,FORVELA,flats,21928414,Clarks,flats,0.783,3499,4.0
19974396,FORVELA,flats,13596626,Anouk,flats,0.653,2299,4.3
16704788,Birkenstock,flats,21735080,Birkenstock,flats,0.689,6990,4.5
16704788,Birkenstock,flats,21735014,Birkenstock,flats,0.429,9490,4.8
16704788,Birkenstock,flats,15880308,Sirona,shaving-essentials,0.419,294,4.9
16704788,Birkenstock,flats,10044165,Coolers,sandals,0.334,799,4.2
16704788,Birkenstock,flats,13596626,Anouk,flats,0.309,2299,4.3
21888172,Brauch,flats,13596626,Anouk,flats,0.482,2299,4.3
21888172,Brauch,flats,22413952,Styli,flats,0.467,1599,0.0
21888172,Brauch,flats,13533588,Padvesh,flats,0.467,899,3.9
21888172,Brauch,flats,19974396,FORVELA,flats,0.446,999,3.9
21888172,Brauch,flats,21866528,SAPATOS,flats,0.414,999,0.0
21735080,Birkenstock,flats,16704788,Birkenstock,flats,0.689,4990,4.5
21735080,Birkenstock,flats,21735014,Birkenstock,flats,0.606,9490,4.8
21735080,Birkenstock,flats,21928414,Clarks,flats,0.556,3499,4.0
21735080,Birkenstock,flats,19974396,FORVELA,flats,0.496,999,3.9
21735080,Birkenstock,flats,21866528,SAPATOS,flats,0.46,999,0.0
21735014,Birkenstock,flats,19974396,FORVELA,flats,0.627,999,3.9
21735014,Birkenstock,flats,21735080,Birkenstock,flats,0.606,6990,4.5
21735014,Birkenstock,flats,21866528,SAPATOS,flats,0.59,999,0.0
21735014,Birkenstock,flats,18299664,Bata,flats,0.575,1199,3.8
21735014,Birkenstock,flats,21928414,Clarks,flats,0.549,3499,4.0
21928414,Clarks,flats,19974396,FORVELA,flats,0.783,999,3.9
21928414,Clarks,flats,21866528,SAPATOS,flats,0.756,999,0.0
21928414,Clarks,flats,18299664,Bata,flats,0.717,1199,3.8
21928414,Clarks,flats,22413952,Styli,flats,0.655,1599,0.0
21928414,Clarks,flats,13596626,Anouk,flats,0.58,2299,4.3
21866528,SAPATOS,flats,19974396,FORVELA,flats,0.905,999,3.9
21866528,SAPATOS,flats,22413952,Styli,flats,0.833,1599,0.0
21866528,SAPATOS,flats,18299664,Bata,flats,0.826,1199,3.8
21866528,SAPATOS,flats,21928414,Clarks,flats,0.756,3499,4.0
21866528,SAPATOS,flats,13596626,Anouk,flats,0.621,2299,4.3
18638536,CODE by Lifestyle,flats,13596626,Anouk,flats,0.565,2299,4.3
18638536,CODE by Lifestyle,flats,22413952,Styli,flats,0.553,1599,0.0
18638536,CODE by Lifestyle,flats,19974396,FORVELA,flats,0.553,999,3.9
18638536,CODE by Lifestyle,flats,21866528,SAPATOS,flats,0.522,999,0.0
18638536,CODE by Lifestyle,flats,18299664,Bata,flats,0.507,1199,3.8
13596626,Anouk,flats,19974396,FORVELA,flats,0.653,999,3.9
13596626,Anouk,flats,22413952,Styli,flats,0.635,1599,0.0
13596626,Anouk,flats,21866528,SAPATOS,flats,0.621,999,0.0
13596626,Anouk,flats,18299664,Bata,flats,0.598,1199,3.8
13596626,Anouk,flats,21928414,Clarks,flats,0.58,3499,4.0
13533588,Padvesh,flats,21888172,Brauch,flats,0.467,1499,4.0
13533588,Padvesh,flats,19974396,FORVELA,flats,0.459,999,3.9
13533588,Padvesh,flats,18299664,Bata,flats,0.421,1199,3.8
13533588,Padvesh,flats,21866528,SAPATOS,flats,0.393,999,0.0
13533588,Padvesh,flats,22409156,Kastner,belts,0.393,1399,3.8
22413952,Styli,flats,21866528,SAPATOS,flats,0.833,999,0.0
22413952,Styli,flats,19974396,FORVELA,flats,0.784,999,3.9
22413952,Styli,flats,18299664,Bata,flats,0.716,1199,3.8
22413952,Styli,flats,21928414,Clarks,flats,0.655,3499,4.0
22413952,Styli,flats,13596626,Anouk,flats,0.635,2299,4.3
21205620,Tommy Hilfiger,flip-flops,18521180,Reebok,flip-flops,0.841,1999,4.5
21205620,Tommy Hilfiger,flip-flops,21431930,yoho,flip-flops,0.824,1499,4.0
21205620,Tommy Hilfiger,flip-flops,20124616,Duke,flip-flops,0.824,399,4.3
21205620,Tommy Hilfiger,flip-flops,21497394,Puma,flip-flops,0.821,999,4.1
21205620,Tommy Hilfiger,flip-flops,19790160,toothless,flip-flops,0.785,499,4.1
21497394,Puma,flip-flops,18521180,Reebok,flip-flops,0.84,1999,4.5
21497394,Puma,flip-flops,21431930,yoho,flip-flops,0.838,1499,4.0
21497394,Puma,flip-flops,20124616,Duke,flip-flops,0.837,399,4.3
21497394,Puma,flip-flops,21205620,Tommy Hilfiger,flip-flops,0.821,2599,4.3
21497394,Puma,flip-flops,19790160,toothless,flip-flops,0.798,499,4.1
18489598,Campus,flip-flops,21431930,yoho,flip-flops,0.878,1499,4.0
18489598,Campus,flip-flops,15134218,Paragon,flip-flops,0.805,599,4.0
18489598,Campus,flip-flops,19790160,toothless,flip-flops,0.799,499,4.1
18489598,Campus,flip-flops,18521180,Reebok,flip-flops,0.761,1999,4.5
18489598,Campus,flip-flops,18598106,Ginger by Lifestyle,flip-flops,0.753,499,4.4
18521180,Reebok,flip-flops,21431930,yoho,flip-flops,0.867,1499,4.0
18521180,Reebok,flip-flops,20124616,Duke,flip-flops,0.843,399,4.3
18521180,Reebok,flip-flops,21205620,Tommy Hilfiger,flip-flops,0.841,2599,4.3
18521180,Reebok,flip-flops,21497394,Puma,flip-flops,0.84,999,4.1
18521180,Reebok,flip-flops,19790160,toothless,flip-flops,0.804,499,4.1
18504724,Bata,flip-flops,13579258,HIGHLANDER,flip-flops,0.702,798,3.8
18504724,Bata,flip-flops,13639590,U.S. Polo Assn.,flip-flops,0.655,1499,3.5
18504724,Bata,flip-flops,16168398,Bata,flip-flops,0.586,599,4.1
18504724,Bata,flip-flops,18521180,Reebok,flip-flops,0.565,1999,4.5
18504724,Bata,flip-flops,21431930,yoho,flip-flops,0.537,1499,4.0
20124616,Duke,flip-flops,21431930,yoho,flip-flops,0.856,1499,4.0
20124616,Duke,flip-flops,18521180,Reebok,flip-flops,0.843,1999,4.5
20124616,Duke,flip-flops,21497394,Puma,flip-flops,0.837,999,4.1
20124616,Duke,flip-flops,21205620,Tommy Hilfiger,flip-flops,0.824,2599,4.3
20124616,Duke,flip-flops,19790160,toothless,flip-flops,0.801,499,4.1
19790160,toothless,flip-flops,21431930,yoho,flip-flops,0.911,1499,4.0
19790160,toothless,flip-flops,18598106,Ginger by Lifestyle,flip-flops,0.857,499,4.4
19790160,toothless,flip-flops,15134218,Paragon,flip-flops,0.834,599,4.0
19790160,toothless,flip-flops,18521180,Reebok,flip-flops,0.804,1999,4.5
19790160,toothless,flip-flops,20124616,Duke,flip-flops,0.801,399,4.3
18598106,Ginger by Lifestyle,flip-flops,21431930,yoho,flip-flops,0.859,1499,4.0
18598106,Ginger by Lifestyle,flip-flops,19790160,toothless,flip-flops,0.857,499,4.1
18598106,Ginger by Lifestyle,flip-flops,18521180,Reebok,flip-flops,0.792,1999,4.5
18598106,Ginger by Lifestyle,flip-flops,15134218,Paragon,flip-flops,0.786,599,4.0
18598106,Ginger by Lifestyle,flip-flops,20124616,Duke,flip-flops,0.756,399,4.3
13579258,HIGHLANDER,flip-flops,18504724,Bata,flip-flops,0.702,999,3.5
13579258,HIGHLANDER,flip-flops,13639590,U.S. Polo Assn.,flip-flops,0.646,1499,3.5
13579258,HIGHLANDER,flip-flops,18521180,Reebok,flip-flops,0.558,1999,4.5
13579258,HIGHLANDER,flip-flops,20124616,Duke,flip-flops,0.548,399,4.3
13579258,HIGHLANDER,flip-flops,21431930,yoho,flip-flops,0.53,1499,4.0
16168398,Bata,flip-flops,18504724,Bata,flip-flops,0.586,999,3.5
16168398,Bata,flip-flops,18521180,Reebok,flip-flops,0.55,1999,4.5
16168398,Bata,flip-flops,21205620,Tommy Hilfiger,flip-flops,0.541,2599,4.3
16168398,Bata,flip-flops,20124616,Duke,flip-flops,0.537,399,4.3
16168398,Bata,flip-flops,21497394,Puma,flip-flops,0.535,999,4.1
15134218,Paragon,flip-flops,21431930,yoho,flip-flops,0.892,1499,4.0
15134218,Paragon,flip-flops,19790160,toothless,flip-flops,0.834,499,4.1
15134218,Paragon,flip-flops,18489598,Campus,flip-flops,0.805,449,3.1
15134218,Paragon,flip-flops,18598106,Ginger by Lifestyle,flip-flops,0.786,499,4.4
15134218,Paragon,flip-flops,20124616,Duke,flip-flops,0.786,399,4.3
19256318,Lil Lollipop,flip-flops,19790160,toothless,flip-flops,0.562,499,4.1
19256318,Lil Lollipop,flip-flops,18598106,Ginger by Lifestyle,flip-flops,0.526,499,4.4
19256318,Lil Lollipop,flip-flops,21431930,yoho,flip-flops,0.525,1499,4.0
19256318,Lil Lollipop,flip-flops,21497394,Puma,flip-flops,0.494,999,4.1
19256318,Lil Lollipop,flip-flops,15134218,Paragon,flip-flops,0.49,599,4.0
13639590,U.S. Polo Assn.,flip-flops,18504724,Bata,flip-flops,0.655,999,3.5
13639590,U.S. Polo Assn.,flip-flops,13579258,HIGHLANDER,flip-flops,0.646,798,3.8
13639590,U.S. Polo Assn.,flip-flops,18489598,Campus,flip-flops,0.563,449,3.1
13639590,U.S. Polo Assn.,flip-flops,21431930,yoho,flip-flops,0.535,1499,4.0
13639590,U.S. Polo Assn.,flip-flops,18521180,Reebok,flip-flops,0.529,1999,4.5
21431930,yoho,flip-flops,19790160,toothless,flip-flops,0.911,499,4.1
21431930,yoho,flip-flops,15134218,Paragon,flip-flops,0.892,599,4.0
21431930,yoho,flip-flops,18489598,Campus,flip-flops,0.878,449,3.1
21431930,yoho,flip-flops,18521180,Reebok,flip-flops,0.867,1999,4.5
21431930,yoho,flip-flops,18598106,Ginger by Lifestyle,flip-flops,0.859,499,4.4
21597086,Paragon,flip-flops,15134218,Paragon,flip-flops,0.507,599,4.0
21597086,Paragon,flip-flops,18504724,Bata,flip-flops,0.494,999,3.5
21597086,Paragon,flip-flops,13639590,U.S. Polo Assn.,flip-flops,0.492,1499,3.5
21597086,Paragon,flip-flops,13579258,HIGHLANDER,flip-flops,0.487,798,3.8
21597086,Paragon,flip-flops,18521180,Reebok,flip-flops,0.431,1999,4.5
13374246,Saral Home,floor-mats--dhurries,13374306,Saral Home,floor-mats--dhurries,0.964,1999,0.0
13374246,Saral Home,floor-mats--dhurries,13374334,Saral Home,floor-mats--dhurries,0.779,1999,4.4
13374246,Saral Home,floor-mats--dhurries,13374286,Saral Home,floor-mats--dhurries,0.675,1999,4.7
13374246,Saral Home,floor-mats--dhurries,13374206,Saral Home,floor-mats--dhurries,0.605,1199,3.4
13374246,Saral Home,floor-mats--dhurries,12944202,Saral Home,runners,0.414,799,0.0
13374206,Saral Home,floor-mats--dhurries,13374286,Saral Home,floor-mats--dhurries,0.639,1999,4.7
13374206,Saral Home,floor-mats--dhurries,13374246,Saral Home,floor-mats--dhurries,0.605,1999,0.0
13374206,Saral Home,floor-mats--dhurries,13374306,Saral Home,floor-mats--dhurries,0.59,1999,0.0
13374206,Saral Home,floor-mats--dhurries,13374334,Saral Home,floor-mats--dhurries,0.566,1999,4.4
13374206,Saral Home,floor-mats--dhurries,12944202,Saral Home,runners,0.387,799,0.0
13374286,Saral Home,floor-mats--dhurries,13374334,Saral Home,floor-mats--dhurries,0.834,1999,4.4
13374286,Saral Home,floor-mats--dhurries,13374246,Saral Home,floor-mats--dhurries,0.675,1999,0.0
13374286,Saral Home,floor-mats--dhurries,13374306,Saral Home,floor-mats--dhurries,0.641,1999,0.0
13374286,Saral Home,floor-mats--dhurries,13374206,Saral Home,floor-mats--dhurries,0.639,1199,3.4
13374286,Saral Home,floor-mats--dhurries,18601682,BOLDFIT,yoga-mats,0.458,699,3.8
13374306,Saral Home,floor-mats--dhurries,13374246,Saral Home,floor-mats--dhurries,0.964,1999,0.0
13374306,Saral Home,floor-mats--dhurries,13374334,Saral Home,floor-mats--dhurries,0.76,1999,4.4
13374306,Saral Home,floor-mats--dhurries,13374286,Saral Home,floor-mats--dhurries,0.641,1999,4.7
13374306,Saral Home,floor-mats--dhurries,13374206,Saral Home,floor-mats--dhurries,0.59,1199,3.4
13374306,Saral Home,floor-mats--dhurries,12944202,Saral Home,runners,0.389,799,0.0
13374334,Saral Home,floor-mats--dhurries,13374286,Saral Home,floor-mats--dhurries,0.834,1999,4.7
13374334,Saral Home,floor-mats--dhurries,13374246,Saral Home,floor-mats--dhurries,0.779,1999,0.0
13374334,Saral Home,floor-mats--dhurries,13374306,Saral Home,floor-mats--dhurries,0.76,1999,0.0
13374334,Saral Home,floor-mats--dhurries,13374206,Saral Home,floor-mats--dhurries,0.566,1199,3.4
13374334,Saral Home,floor-mats--dhurries,12944202,Saral Home,runners,0.365,799,0.0
1848495,Teakwood Leathers,formal-shoes,13376884,DAVINCHI,formal-shoes,0.799,6990,0.0
1848495,Teakwood Leathers,formal-shoes,13411744,CARLO ROMANO,formal-shoes,0.796,3998,3.7
1848495,Teakwood Leathers,formal-shoes,21656954,Fashion Victim,formal-shoes,0.773,3999,3.5
1848495,Teakwood Leathers,formal-shoes,19778366,EZOK,formal-shoes,0.735,4299,0.0
1848495,Teakwood Leathers,formal-shoes,17755896,Red Tape,formal-shoes,0.677,6899,4.0
21850100,FAUSTO,formal-shoes,21524384,FAUSTO,formal-shoes,0.679,1399,0.0
21850100,FAUSTO,formal-shoes,1848495,Teakwood Leathers,formal-shoes,0.587,10199,3.5
21850100,FAUSTO,formal-shoes,13376884,DAVINCHI,formal-shoes,0.586,6990,0.0
21850100,FAUSTO,formal-shoes,13411744,CARLO ROMANO,formal-shoes,0.547,3998,3.7
21850100,FAUSTO,formal-shoes,21656954,Fashion Victim,formal-shoes,0.531,3999,3.5
19778366,EZOK,formal-shoes,21679542,INVICTUS,formal-shoes,0.81,4595,0.0
19778366,EZOK,formal-shoes,21524384,FAUSTO,formal-shoes,0.793,1399,0.0
19778366,EZOK,formal-shoes,1848495,Teakwood Leathers,formal-shoes,0.735,10199,3.5
19778366,EZOK,formal-shoes,17755896,Red Tape,formal-shoes,0.667,6899,4.0
19778366,EZOK,formal-shoes,13376884,DAVINCHI,formal-shoes,0.649,6990,0.0
21869550,San Frissco,formal-shoes,17755896,Red Tape,formal-shoes,0.63,6899,4.0
21869550,San Frissco,formal-shoes,1848495,Teakwood Leathers,formal-shoes,0.586,10199,3.5
21869550,San Frissco,formal-shoes,13376884,DAVINCHI,formal-shoes,0.58,6990,0.0
21869550,San Frissco,formal-shoes,21679542,INVICTUS,formal-shoes,0.518,4595,0.0
21869550,San Frissco,formal-shoes,21524384,FAUSTO,formal-shoes,0.517,1399,0.0
21931392,Clarks,formal-shoes,17755896,Red Tape,formal-shoes,0.68,6899,4.0
21931392,Clarks,formal-shoes,1848495,Teakwood Leathers,formal-shoes,0.66,10199,3.5
21931392,Clarks,formal-shoes,21679542,INVICTUS,formal-shoes,0.66,4595,0.0
21931392,Clarks,formal-shoes,21524384,FAUSTO,formal-shoes,0.659,1399,0.0
21931392,Clarks,formal-shoes,19778366,EZOK,formal-shoes,0.644,4299,0.0
21524384,FAUSTO,formal-shoes,21679542,INVICTUS,formal-shoes,0.812,4595,0.0
21524384,FAUSTO,formal-shoes,19778366,EZOK,formal-shoes,0.793,4299,0.0
21524384,FAUSTO,formal-shoes,17755896,Red Tape,formal-shoes,0.683,6899,4.0
21524384,FAUSTO,formal-shoes,21850100,FAUSTO,formal-shoes,0.679,999,0.0
21524384,FAUSTO,formal-shoes,1848495,Teakwood Leathers,formal-shoes,0.665,10199,3.5
17755896,Red Tape,formal-shoes,21679542,INVICTUS,formal-shoes,0.683,4595,0.0
17755896,Red Tape,formal-shoes,21524384,FAUSTO,formal-shoes,0.683,1399,0.0
17755896,Red Tape,formal-shoes,21931392,Clarks,formal-shoes,0.68,9999,4.4
17755896,Red Tape,formal-shoes,1848495,Teakwood Leathers,formal-shoes,0.677,10199,3.5
17755896,Red Tape,formal-shoes,13376884,DAVINCHI,formal-shoes,0.668,6990,0.0
21679542,INVICTUS,formal-shoes,21524384,FAUSTO,formal-shoes,0.812,1399,0.0
21679542,INVICTUS,formal-shoes,19778366,EZOK,formal-shoes,0.81,4299,0.0
21679542,INVICTUS,formal-shoes,17755896,Red Tape,formal-shoes,0.683,6899,4.0
21679542,INVICTUS,formal-shoes,1848495,Teakwood Leathers,formal-shoes,0.666,10199,3.5
21679542,INVICTUS,formal-shoes,13376884,DAVINCHI,formal-shoes,0.665,6990,0.0
21656954,Fashion Victim,formal-shoes,13376884,DAVINCHI,formal-shoes,0.81,6990,0.0
21656954,Fashion Victim,formal-shoes,1848495,Teakwood Leathers,formal-shoes,0.773,10199,3.5
21656954,Fashion Victim,formal-shoes,13411744,CARLO ROMANO,formal-shoes,0.738,3998,3.7
21656954,Fashion Victim,formal-shoes,22609796,HERE&NOW,formal-shoes,0.629,2999,3.7
21656954,Fashion Victim,formal-shoes,21679542,INVICTUS,formal-shoes,0.618,4595,0.0
22609796,HERE&NOW,formal-shoes,13411744,CARLO ROMANO,formal-shoes,0.692,3998,3.7
22609796,HERE&NOW,formal-shoes,1848495,Teakwood Leathers,formal-shoes,0.673,10199,3.5
22609796,HERE&NOW,formal-shoes,21656954,Fashion Victim,formal-shoes,0.629,3999,3.5
22609796,HERE&NOW,formal-shoes,13376884,DAVINCHI,formal-shoes,0.616,6990,0.0
22609796,HERE&NOW,formal-shoes,21679542,INVICTUS,formal-shoes,0.558,4595,0.0
13376884,DAVINCHI,formal-shoes,21656954,Fashion Victim,formal-shoes,0.81,3999,3.5
13376884,DAVINCHI,formal-shoes,1848495,Teakwood Leathers,formal-shoes,0.799,10199,3.5
13376884,DAVINCHI,formal-shoes,13411744,CARLO ROMANO,formal-shoes,0.763,3998,3.7
13376884,DAVINCHI,formal-shoes,17755896,Red Tape,formal-shoes,0.668,6899,4.0
